,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
930,EPS06-2_215.jpg,72336135,10.0,10.31,12,12,[12],12.0,13,134,"[6, 8, 8, 8, 8, 10, 10, 12, 12, 12, 12, 12, 16]",6.0,6.0,0.0,5.0,0,4.0
931,EPS06-2_216.jpg,72336136,2.0,2.0,2,2,[2],2.0,8,16,"[2, 2, 2, 2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,10.0
932,EPS06-2_22.jpg,72336137,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
933,EPS06-2_232.jpg,72336139,2.0,2.44,2,2,[2],2.0,9,22,"[2, 2, 2, 2, 2, 2, 2, 2, 6]",2.0,1.0,0.0,5.0,0,4.0
934,EPS06-2_233.jpg,72336140,6.0,6.15,6,6,[6],6.0,13,80,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8]",3.0,3.0,0.0,5.0,0,2.0
935,EPS06-2_235.jpg,72336142,4.0,3.86,4,4,[4],4.0,14,54,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6]",2.0,2.0,0.0,5.0,0,0.0
936,EPS06-2_236.jpg,72336143,2.0,3.17,2,2,[2],2.0,12,38,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 6, 10]",2.0,3.0,0.0,5.0,0,2.0
937,EPS06-2_24.jpg,72336144,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
938,EPS06-2_256.jpg,72336148,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
939,EPS06-2_43.jpg,72336150,2.0,2.0,2,2,[2],2.0,10,20,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,14.0
940,EPS06-2_46.jpg,72336153,2.0,2.25,2,2,[2],2.0,8,18,"[2, 2, 2, 2, 2, 2, 2, 4]",1.0,1.0,0.0,5.0,0,12.0
941,EPS06-2_61.jpg,72336157,2.0,2.31,2,2,[2],2.0,13,30,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4]",2.0,1.0,0.0,5.0,0,20.0
942,EPS06-2_63.jpg,72336159,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
943,EPS06-2_66.jpg,72336162,2.0,2.22,2,2,[2],2.0,9,20,"[2, 2, 2, 2, 2, 2, 2, 2, 4]",1.0,1.0,0.0,5.0,0,14.0
944,EPS06-2_68.jpg,72336164,2.0,2.0,2,2,[2],2.0,7,14,"[2, 2, 2, 2, 2, 2, 2]",0.0,1.0,0.0,5.0,0,8.0
945,EPS06-2_78.jpg,72336168,2.0,2.6,2,2,[2],2.0,10,26,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",2.0,2.0,0.0,5.0,0,0.0
946,EPS06-2_79.jpg,72336169,2.0,2.0,2,2,[2],2.0,9,18,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,12.0
947,EPS06-2_81.jpg,72336170,2.0,2.73,2,2,[2],2.0,11,30,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",2.0,2.0,0.0,5.0,0,0.0
948,EPS06-2_85.jpg,72336174,2.0,2.0,2,2,[2],2.0,12,24,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.0,0.0,5.0,0,10.0
949,EPS06-2_90.jpg,72336179,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
950,EPS06-2_96.jpg,72336185,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
951,EPS06-2_97.jpg,72336186,2.0,2.0,2,2,[2],2.0,5,10,"[2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,4.0
952,EPS06-2_98.jpg,72336187,4.0,4.0,4,4,[4],4.0,2,8,"[4, 4]",1.0,1.0,0.0,5.0,0,2.0
953,EPS07-1_110.jpg,72336195,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
954,EPS07-1_112.jpg,72336197,4.0,4.0,4,4,[4],4.0,1,4,[4],0.0,0.0,0.0,0.0,0,0.0
955,EPS07-1_121.jpg,72336200,4.0,4.0,4,4,[4],4.0,2,8,"[4, 4]",1.0,1.0,0.0,5.0,0,2.0
956,EPS07-1_127.jpg,72336204,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
957,EPS07-1_130.jpg,72336207,2.0,2.0,2,2,[2],2.0,2,4,"[2, 2]",0.0,0.0,0.0,0.0,0,0.0
958,EPS07-1_149.jpg,72336221,2.0,2.31,2,2,[2],2.0,13,30,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6]",3.0,1.0,0.0,5.0,0,24.0
959,EPS07-1_151.jpg,72336223,2.0,2.0,2,2,[2],2.0,14,28,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.0,1.0,0.0,5.0,0,22.0
