,image_name,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
10,SRL01-1-1_112.jpg,0,11,,,0.1,8
11,SRL01-1-1_112.jpg,0,11,,,0.1,10
12,SRL01-1-1_112.jpg,0,11,,,0.2,3
13,SRL01-1-1_112.jpg,0,11,,,0.2,5
14,SRL01-1-1_112.jpg,0,11,,,0.2,8
15,SRL01-1-1_112.jpg,0,11,,,0.2,10
16,SRL01-1-1_112.jpg,0,11,,,0.3,3
17,SRL01-1-1_112.jpg,0,11,,,0.3,5
18,SRL01-1-1_112.jpg,0,11,,,0.3,8
19,SRL01-1-1_112.jpg,0,11,,,0.3,10
20,SRL01-1-1_112.jpg,0,11,,,0.4,3
21,SRL01-1-1_112.jpg,0,11,,,0.4,5
22,SRL01-1-1_112.jpg,0,11,,,0.4,8
23,SRL01-1-1_112.jpg,0,11,,,0.4,10
24,SRL01-1-1_112.jpg,1,8,,,0.5,3
25,SRL01-1-1_112.jpg,0,11,,,0.5,5
26,SRL01-1-1_112.jpg,0,11,,,0.5,8
27,SRL01-1-1_112.jpg,0,11,,,0.5,10
0,SRL01-1-1_130.jpg,0,58,,,0.01,3
1,SRL01-1-1_130.jpg,0,58,,,0.01,5
2,SRL01-1-1_130.jpg,0,58,,,0.01,8
3,SRL01-1-1_130.jpg,0,58,,,0.01,10
4,SRL01-1-1_130.jpg,5,19,0.13345164284263966,,0.05,3
5,SRL01-1-1_130.jpg,3,35,-0.1386168531113501,,0.05,5
6,SRL01-1-1_130.jpg,1,48,,,0.05,8
7,SRL01-1-1_130.jpg,0,58,,,0.05,10
8,SRL01-1-1_130.jpg,3,10,0.6485774574199858,,0.1,3
9,SRL01-1-1_130.jpg,3,10,0.6485774574199858,,0.1,5
10,SRL01-1-1_130.jpg,3,10,0.6485774574199858,,0.1,8
11,SRL01-1-1_130.jpg,3,12,0.5876187926347191,,0.1,10
12,SRL01-1-1_130.jpg,3,5,0.7899934647715602,,0.2,3
13,SRL01-1-1_130.jpg,3,5,0.7899934647715602,,0.2,5
14,SRL01-1-1_130.jpg,3,5,0.7899934647715602,,0.2,8
15,SRL01-1-1_130.jpg,3,5,0.7899934647715602,,0.2,10
16,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.3,3
17,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.3,5
18,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.3,8
19,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.3,10
20,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.4,3
21,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.4,5
22,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.4,8
23,SRL01-1-1_130.jpg,3,3,0.8464114212670076,,0.4,10
24,SRL01-1-1_130.jpg,3,2,0.864525722119752,,0.5,3
25,SRL01-1-1_130.jpg,3,2,0.864525722119752,,0.5,5
26,SRL01-1-1_130.jpg,3,2,0.864525722119752,,0.5,8
27,SRL01-1-1_130.jpg,3,2,0.864525722119752,,0.5,10
0,SRL01-1-1_167.jpg,0,7,,,0.01,3
1,SRL01-1-1_167.jpg,0,7,,,0.01,5
2,SRL01-1-1_167.jpg,0,7,,,0.01,8
3,SRL01-1-1_167.jpg,0,7,,,0.01,10
4,SRL01-1-1_167.jpg,0,7,,,0.05,3
5,SRL01-1-1_167.jpg,0,7,,,0.05,5
6,SRL01-1-1_167.jpg,0,7,,,0.05,8
7,SRL01-1-1_167.jpg,0,7,,,0.05,10
8,SRL01-1-1_167.jpg,0,7,,,0.1,3
9,SRL01-1-1_167.jpg,0,7,,,0.1,5
10,SRL01-1-1_167.jpg,0,7,,,0.1,8
11,SRL01-1-1_167.jpg,0,7,,,0.1,10
12,SRL01-1-1_167.jpg,0,7,,,0.2,3
13,SRL01-1-1_167.jpg,0,7,,,0.2,5
14,SRL01-1-1_167.jpg,0,7,,,0.2,8
15,SRL01-1-1_167.jpg,0,7,,,0.2,10
16,SRL01-1-1_167.jpg,0,7,,,0.3,3
17,SRL01-1-1_167.jpg,0,7,,,0.3,5
18,SRL01-1-1_167.jpg,0,7,,,0.3,8
19,SRL01-1-1_167.jpg,0,7,,,0.3,10
20,SRL01-1-1_167.jpg,1,4,,,0.4,3
21,SRL01-1-1_167.jpg,0,7,,,0.4,5
22,SRL01-1-1_167.jpg,0,7,,,0.4,8
23,SRL01-1-1_167.jpg,0,7,,,0.4,10
24,SRL01-1-1_167.jpg,1,4,,,0.5,3
25,SRL01-1-1_167.jpg,0,7,,,0.5,5
26,SRL01-1-1_167.jpg,0,7,,,0.5,8
27,SRL01-1-1_167.jpg,0,7,,,0.5,10
0,SRL01-1-2_175.jpg,1,34,,,0.01,3
1,SRL01-1-2_175.jpg,0,37,,,0.01,5
2,SRL01-1-2_175.jpg,0,37,,,0.01,8
3,SRL01-1-2_175.jpg,0,37,,,0.01,10
4,SRL01-1-2_175.jpg,3,16,0.010980190067956643,,0.05,3
5,SRL01-1-2_175.jpg,2,22,-0.11944175024996803,,0.05,5
6,SRL01-1-2_175.jpg,0,37,,,0.05,8
7,SRL01-1-2_175.jpg,0,37,,,0.05,10
8,SRL01-1-2_175.jpg,2,6,0.6751631535095496,,0.1,3
9,SRL01-1-2_175.jpg,2,6,0.6751631535095496,,0.1,5
10,SRL01-1-2_175.jpg,2,9,0.5283300104373462,,0.1,8
11,SRL01-1-2_175.jpg,1,21,,,0.1,10
12,SRL01-1-2_175.jpg,2,2,0.8655557555981043,,0.2,3
13,SRL01-1-2_175.jpg,2,3,0.8169415666444985,,0.2,5
14,SRL01-1-2_175.jpg,2,3,0.8169415666444985,,0.2,8
15,SRL01-1-2_175.jpg,2,3,0.8169415666444985,,0.2,10
16,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.3,3
17,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.3,5
18,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.3,8
19,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.3,10
20,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.4,3
21,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.4,5
22,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.4,8
23,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.4,10
24,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.5,3
25,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.5,5
26,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.5,8
27,SRL01-1-2_175.jpg,2,1,0.9136777427527031,,0.5,10
0,SRL01-1-2_193.jpg,0,17,,,0.01,3
1,SRL01-1-2_193.jpg,0,17,,,0.01,5
2,SRL01-1-2_193.jpg,0,17,,,0.01,8
3,SRL01-1-2_193.jpg,0,17,,,0.01,10
4,SRL01-1-2_193.jpg,0,17,,,0.05,3
5,SRL01-1-2_193.jpg,0,17,,,0.05,5
6,SRL01-1-2_193.jpg,0,17,,,0.05,8
7,SRL01-1-2_193.jpg,0,17,,,0.05,10
8,SRL01-1-2_193.jpg,1,11,,,0.1,3
9,SRL01-1-2_193.jpg,1,11,,,0.1,5
10,SRL01-1-2_193.jpg,0,17,,,0.1,8
11,SRL01-1-2_193.jpg,0,17,,,0.1,10
12,SRL01-1-2_193.jpg,1,9,,,0.2,3
13,SRL01-1-2_193.jpg,1,10,,,0.2,5
14,SRL01-1-2_193.jpg,0,17,,,0.2,8
15,SRL01-1-2_193.jpg,0,17,,,0.2,10
16,SRL01-1-2_193.jpg,1,7,,,0.3,3
17,SRL01-1-2_193.jpg,1,7,,,0.3,5
18,SRL01-1-2_193.jpg,1,9,,,0.3,8
19,SRL01-1-2_193.jpg,0,17,,,0.3,10
20,SRL01-1-2_193.jpg,1,7,,,0.4,3
21,SRL01-1-2_193.jpg,1,7,,,0.4,5
22,SRL01-1-2_193.jpg,1,7,,,0.4,8
23,SRL01-1-2_193.jpg,0,17,,,0.4,10
24,SRL01-1-2_193.jpg,1,5,,,0.5,3
25,SRL01-1-2_193.jpg,1,6,,,0.5,5
26,SRL01-1-2_193.jpg,1,7,,,0.5,8
27,SRL01-1-2_193.jpg,1,7,,,0.5,10
0,SRL01-2-2_18.jpg,2,12,-0.1825601706245616,,0.01,3
1,SRL01-2-2_18.jpg,0,19,,,0.01,5
2,SRL01-2-2_18.jpg,0,19,,,0.01,8
3,SRL01-2-2_18.jpg,0,19,,,0.01,10
4,SRL01-2-2_18.jpg,1,4,,,0.05,3
5,SRL01-2-2_18.jpg,1,4,,,0.05,5
6,SRL01-2-2_18.jpg,1,6,,,0.05,8
7,SRL01-2-2_18.jpg,1,6,,,0.05,10
8,SRL01-2-2_18.jpg,1,3,,,0.1,3
9,SRL01-2-2_18.jpg,1,3,,,0.1,5
10,SRL01-2-2_18.jpg,1,3,,,0.1,8
11,SRL01-2-2_18.jpg,1,3,,,0.1,10
12,SRL01-2-2_18.jpg,1,3,,,0.2,3
13,SRL01-2-2_18.jpg,1,3,,,0.2,5
14,SRL01-2-2_18.jpg,1,3,,,0.2,8
15,SRL01-2-2_18.jpg,1,3,,,0.2,10
16,SRL01-2-2_18.jpg,1,3,,,0.3,3
17,SRL01-2-2_18.jpg,1,3,,,0.3,5
18,SRL01-2-2_18.jpg,1,3,,,0.3,8
19,SRL01-2-2_18.jpg,1,3,,,0.3,10
20,SRL01-2-2_18.jpg,1,3,,,0.4,3
21,SRL01-2-2_18.jpg,1,3,,,0.4,5
22,SRL01-2-2_18.jpg,1,3,,,0.4,8
23,SRL01-2-2_18.jpg,1,3,,,0.4,10
24,SRL01-2-2_18.jpg,1,3,,,0.5,3
25,SRL01-2-2_18.jpg,1,3,,,0.5,5
26,SRL01-2-2_18.jpg,1,3,,,0.5,8
27,SRL01-2-2_18.jpg,1,3,,,0.5,10
0,SRL01-2-2_47.jpg,0,29,,,0.01,3
1,SRL01-2-2_47.jpg,0,29,,,0.01,5
2,SRL01-2-2_47.jpg,0,29,,,0.01,8
3,SRL01-2-2_47.jpg,0,29,,,0.01,10
4,SRL01-2-2_47.jpg,1,26,,,0.05,3
5,SRL01-2-2_47.jpg,0,29,,,0.05,5
6,SRL01-2-2_47.jpg,0,29,,,0.05,8
7,SRL01-2-2_47.jpg,0,29,,,0.05,10
8,SRL01-2-2_47.jpg,5,11,0.06509986273082925,,0.1,3
9,SRL01-2-2_47.jpg,0,29,,,0.1,5
10,SRL01-2-2_47.jpg,0,29,,,0.1,8
11,SRL01-2-2_47.jpg,0,29,,,0.1,10
12,SRL01-2-2_47.jpg,4,5,0.6092294884536222,,0.2,3
13,SRL01-2-2_47.jpg,3,12,0.6111436857590571,,0.2,5
14,SRL01-2-2_47.jpg,0,29,,,0.2,8
15,SRL01-2-2_47.jpg,0,29,,,0.2,10
16,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.3,3
17,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.3,5
18,SRL01-2-2_47.jpg,0,29,,,0.3,8
19,SRL01-2-2_47.jpg,0,29,,,0.3,10
20,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.4,3
21,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.4,5
22,SRL01-2-2_47.jpg,0,29,,,0.4,8
23,SRL01-2-2_47.jpg,0,29,,,0.4,10
24,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.5,3
25,SRL01-2-2_47.jpg,4,2,0.7880764486270105,,0.5,5
26,SRL01-2-2_47.jpg,1,21,,,0.5,8
27,SRL01-2-2_47.jpg,0,29,,,0.5,10
0,SRL01-2-2_54.jpg,0,71,,,0.01,3
1,SRL01-2-2_54.jpg,0,71,,,0.01,5
2,SRL01-2-2_54.jpg,0,71,,,0.01,8
3,SRL01-2-2_54.jpg,0,71,,,0.01,10
4,SRL01-2-2_54.jpg,4,37,0.0050964867378957245,,0.05,3
5,SRL01-2-2_54.jpg,2,55,-0.12680687961283382,,0.05,5
6,SRL01-2-2_54.jpg,0,71,,,0.05,8
7,SRL01-2-2_54.jpg,0,71,,,0.05,10
8,SRL01-2-2_54.jpg,6,15,0.37474290987726255,,0.1,3
9,SRL01-2-2_54.jpg,4,22,0.34783980412104937,,0.1,5
10,SRL01-2-2_54.jpg,3,35,0.17139891304251592,,0.1,8
11,SRL01-2-2_54.jpg,2,44,0.08395252123754286,,0.1,10
12,SRL01-2-2_54.jpg,4,7,0.6654556404272554,,0.2,3
13,SRL01-2-2_54.jpg,4,7,0.6654556404272554,,0.2,5
14,SRL01-2-2_54.jpg,4,8,0.6475550668176765,,0.2,8
15,SRL01-2-2_54.jpg,4,9,0.6278682174662285,,0.2,10
16,SRL01-2-2_54.jpg,4,4,0.720234157445828,,0.3,3
17,SRL01-2-2_54.jpg,4,4,0.720234157445828,,0.3,5
18,SRL01-2-2_54.jpg,4,4,0.720234157445828,,0.3,8
19,SRL01-2-2_54.jpg,4,4,0.720234157445828,,0.3,10
20,SRL01-2-2_54.jpg,4,3,0.7426397986084419,,0.4,3
21,SRL01-2-2_54.jpg,4,3,0.7426397986084419,,0.4,5
22,SRL01-2-2_54.jpg,4,3,0.7426397986084419,,0.4,8
23,SRL01-2-2_54.jpg,4,3,0.7426397986084419,,0.4,10
24,SRL01-2-2_54.jpg,3,3,0.6538908232887667,,0.5,3
25,SRL01-2-2_54.jpg,3,3,0.6538908232887667,,0.5,5
26,SRL01-2-2_54.jpg,3,3,0.6538908232887667,,0.5,8
27,SRL01-2-2_54.jpg,3,3,0.6538908232887667,,0.5,10
0,SRL01-2-2_55.jpg,0,20,,,0.01,3
1,SRL01-2-2_55.jpg,0,20,,,0.01,5
2,SRL01-2-2_55.jpg,0,20,,,0.01,8
3,SRL01-2-2_55.jpg,0,20,,,0.01,10
4,SRL01-2-2_55.jpg,2,9,-0.024273097294839,,0.05,3
5,SRL01-2-2_55.jpg,1,12,,,0.05,5
6,SRL01-2-2_55.jpg,1,12,,,0.05,8
7,SRL01-2-2_55.jpg,0,20,,,0.05,10
8,SRL01-2-2_55.jpg,1,4,,,0.1,3
9,SRL01-2-2_55.jpg,1,4,,,0.1,5
10,SRL01-2-2_55.jpg,1,4,,,0.1,8
11,SRL01-2-2_55.jpg,1,4,,,0.1,10
12,SRL01-2-2_55.jpg,1,3,,,0.2,3
13,SRL01-2-2_55.jpg,1,3,,,0.2,5
14,SRL01-2-2_55.jpg,1,3,,,0.2,8
15,SRL01-2-2_55.jpg,1,3,,,0.2,10
16,SRL01-2-2_55.jpg,1,2,,,0.3,3
17,SRL01-2-2_55.jpg,1,2,,,0.3,5
18,SRL01-2-2_55.jpg,1,2,,,0.3,8
19,SRL01-2-2_55.jpg,1,2,,,0.3,10
20,SRL01-2-2_55.jpg,1,2,,,0.4,3
21,SRL01-2-2_55.jpg,1,2,,,0.4,5
22,SRL01-2-2_55.jpg,1,2,,,0.4,8
23,SRL01-2-2_55.jpg,1,2,,,0.4,10
24,SRL01-2-2_55.jpg,1,2,,,0.5,3
25,SRL01-2-2_55.jpg,1,2,,,0.5,5
26,SRL01-2-2_55.jpg,1,2,,,0.5,8
27,SRL01-2-2_55.jpg,1,2,,,0.5,10
0,SRL01-2-2_57.jpg,0,17,,,0.01,3
1,SRL01-2-2_57.jpg,0,17,,,0.01,5
2,SRL01-2-2_57.jpg,0,17,,,0.01,8
3,SRL01-2-2_57.jpg,0,17,,,0.01,10
4,SRL01-2-2_57.jpg,0,17,,,0.05,3
5,SRL01-2-2_57.jpg,0,17,,,0.05,5
6,SRL01-2-2_57.jpg,0,17,,,0.05,8
7,SRL01-2-2_57.jpg,0,17,,,0.05,10
8,SRL01-2-2_57.jpg,1,12,,,0.1,3
9,SRL01-2-2_57.jpg,0,17,,,0.1,5
10,SRL01-2-2_57.jpg,0,17,,,0.1,8
11,SRL01-2-2_57.jpg,0,17,,,0.1,10
12,SRL01-2-2_57.jpg,1,11,,,0.2,3
13,SRL01-2-2_57.jpg,1,11,,,0.2,5
14,SRL01-2-2_57.jpg,0,17,,,0.2,8
15,SRL01-2-2_57.jpg,0,17,,,0.2,10
16,SRL01-2-2_57.jpg,1,10,,,0.3,3
17,SRL01-2-2_57.jpg,1,10,,,0.3,5
18,SRL01-2-2_57.jpg,0,17,,,0.3,8
19,SRL01-2-2_57.jpg,0,17,,,0.3,10
20,SRL01-2-2_57.jpg,1,9,,,0.4,3
21,SRL01-2-2_57.jpg,1,9,,,0.4,5
22,SRL01-2-2_57.jpg,1,9,,,0.4,8
23,SRL01-2-2_57.jpg,0,17,,,0.4,10
24,SRL01-2-2_57.jpg,1,8,,,0.5,3
25,SRL01-2-2_57.jpg,1,8,,,0.5,5
26,SRL01-2-2_57.jpg,1,9,,,0.5,8
27,SRL01-2-2_57.jpg,0,17,,,0.5,10
0,SRL01-2-2_60.jpg,0,70,,,0.01,3
1,SRL01-2-2_60.jpg,0,70,,,0.01,5
2,SRL01-2-2_60.jpg,0,70,,,0.01,8
3,SRL01-2-2_60.jpg,0,70,,,0.01,10
4,SRL01-2-2_60.jpg,4,19,0.4846905853941807,,0.05,3
5,SRL01-2-2_60.jpg,4,20,0.455701046826274,,0.05,5
6,SRL01-2-2_60.jpg,3,26,0.3872541545061743,,0.05,8
7,SRL01-2-2_60.jpg,3,28,0.3173208804349957,,0.05,10
8,SRL01-2-2_60.jpg,5,9,0.6963701580571834,,0.1,3
9,SRL01-2-2_60.jpg,4,12,0.6486317577640746,,0.1,5
10,SRL01-2-2_60.jpg,3,20,0.551341664421507,,0.1,8
11,SRL01-2-2_60.jpg,3,20,0.551341664421507,,0.1,10
12,SRL01-2-2_60.jpg,5,7,0.7354683435931474,,0.2,3
13,SRL01-2-2_60.jpg,4,10,0.6899548836540965,,0.2,5
14,SRL01-2-2_60.jpg,4,10,0.6899548836540965,,0.2,8
15,SRL01-2-2_60.jpg,4,10,0.6899548836540965,,0.2,10
16,SRL01-2-2_60.jpg,4,7,0.7704086107695691,,0.3,3
17,SRL01-2-2_60.jpg,4,7,0.7704086107695691,,0.3,5
18,SRL01-2-2_60.jpg,4,7,0.7704086107695691,,0.3,8
19,SRL01-2-2_60.jpg,4,7,0.7704086107695691,,0.3,10
20,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.4,3
21,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.4,5
22,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.4,8
23,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.4,10
24,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.5,3
25,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.5,5
26,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.5,8
27,SRL01-2-2_60.jpg,3,4,0.6428465719544373,,0.5,10
0,SRL01-2-2_61.jpg,0,14,,,0.01,3
1,SRL01-2-2_61.jpg,0,14,,,0.01,5
2,SRL01-2-2_61.jpg,0,14,,,0.01,8
3,SRL01-2-2_61.jpg,0,14,,,0.01,10
4,SRL01-2-2_61.jpg,0,14,,,0.05,3
5,SRL01-2-2_61.jpg,0,14,,,0.05,5
6,SRL01-2-2_61.jpg,0,14,,,0.05,8
7,SRL01-2-2_61.jpg,0,14,,,0.05,10
8,SRL01-2-2_61.jpg,0,14,,,0.1,3
9,SRL01-2-2_61.jpg,0,14,,,0.1,5
10,SRL01-2-2_61.jpg,0,14,,,0.1,8
11,SRL01-2-2_61.jpg,0,14,,,0.1,10
12,SRL01-2-2_61.jpg,0,14,,,0.2,3
13,SRL01-2-2_61.jpg,0,14,,,0.2,5
14,SRL01-2-2_61.jpg,0,14,,,0.2,8
15,SRL01-2-2_61.jpg,0,14,,,0.2,10
16,SRL01-2-2_61.jpg,0,14,,,0.3,3
17,SRL01-2-2_61.jpg,0,14,,,0.3,5
18,SRL01-2-2_61.jpg,0,14,,,0.3,8
19,SRL01-2-2_61.jpg,0,14,,,0.3,10
20,SRL01-2-2_61.jpg,0,14,,,0.4,3
21,SRL01-2-2_61.jpg,0,14,,,0.4,5
22,SRL01-2-2_61.jpg,0,14,,,0.4,8
23,SRL01-2-2_61.jpg,0,14,,,0.4,10
24,SRL01-2-2_61.jpg,1,11,,,0.5,3
25,SRL01-2-2_61.jpg,0,14,,,0.5,5
26,SRL01-2-2_61.jpg,0,14,,,0.5,8
27,SRL01-2-2_61.jpg,0,14,,,0.5,10
0,SRL01-2-2_62.jpg,0,26,,,0.01,3
1,SRL01-2-2_62.jpg,0,26,,,0.01,5
2,SRL01-2-2_62.jpg,0,26,,,0.01,8
3,SRL01-2-2_62.jpg,0,26,,,0.01,10
4,SRL01-2-2_62.jpg,2,20,-0.06321372686091056,,0.05,3
5,SRL01-2-2_62.jpg,0,26,,,0.05,5
6,SRL01-2-2_62.jpg,0,26,,,0.05,8
7,SRL01-2-2_62.jpg,0,26,,,0.05,10
8,SRL01-2-2_62.jpg,2,15,0.308227164880125,,0.1,3
9,SRL01-2-2_62.jpg,1,19,,,0.1,5
10,SRL01-2-2_62.jpg,0,26,,,0.1,8
11,SRL01-2-2_62.jpg,0,26,,,0.1,10
12,SRL01-2-2_62.jpg,3,10,0.12171277048310628,,0.2,3
13,SRL01-2-2_62.jpg,1,16,,,0.2,5
14,SRL01-2-2_62.jpg,1,16,,,0.2,8
15,SRL01-2-2_62.jpg,1,16,,,0.2,10
16,SRL01-2-2_62.jpg,2,4,0.6555038678135585,,0.3,3
17,SRL01-2-2_62.jpg,1,12,,,0.3,5
18,SRL01-2-2_62.jpg,1,12,,,0.3,8
19,SRL01-2-2_62.jpg,1,12,,,0.3,10
20,SRL01-2-2_62.jpg,2,3,0.7122186753010443,,0.4,3
21,SRL01-2-2_62.jpg,2,3,0.7122186753010443,,0.4,5
22,SRL01-2-2_62.jpg,1,11,,,0.4,8
23,SRL01-2-2_62.jpg,1,12,,,0.4,10
24,SRL01-2-2_62.jpg,2,3,0.7122186753010443,,0.5,3
25,SRL01-2-2_62.jpg,2,3,0.7122186753010443,,0.5,5
26,SRL01-2-2_62.jpg,1,11,,,0.5,8
27,SRL01-2-2_62.jpg,1,11,,,0.5,10
0,SRL01-2-2_73.jpg,0,22,,,0.01,3
1,SRL01-2-2_73.jpg,0,22,,,0.01,5
2,SRL01-2-2_73.jpg,0,22,,,0.01,8
3,SRL01-2-2_73.jpg,0,22,,,0.01,10
4,SRL01-2-2_73.jpg,2,14,-0.32594129840888186,,0.05,3
5,SRL01-2-2_73.jpg,1,17,,,0.05,5
6,SRL01-2-2_73.jpg,0,22,,,0.05,8
7,SRL01-2-2_73.jpg,0,22,,,0.05,10
8,SRL01-2-2_73.jpg,1,6,,,0.1,3
9,SRL01-2-2_73.jpg,1,7,,,0.1,5
10,SRL01-2-2_73.jpg,1,12,,,0.1,8
11,SRL01-2-2_73.jpg,0,22,,,0.1,10
12,SRL01-2-2_73.jpg,1,4,,,0.2,3
13,SRL01-2-2_73.jpg,1,4,,,0.2,5
14,SRL01-2-2_73.jpg,1,4,,,0.2,8
15,SRL01-2-2_73.jpg,1,4,,,0.2,10
16,SRL01-2-2_73.jpg,1,3,,,0.3,3
17,SRL01-2-2_73.jpg,1,3,,,0.3,5
18,SRL01-2-2_73.jpg,1,3,,,0.3,8
19,SRL01-2-2_73.jpg,1,3,,,0.3,10
20,SRL01-2-2_73.jpg,1,2,,,0.4,3
21,SRL01-2-2_73.jpg,1,2,,,0.4,5
22,SRL01-2-2_73.jpg,1,2,,,0.4,8
23,SRL01-2-2_73.jpg,1,2,,,0.4,10
24,SRL01-2-2_73.jpg,1,2,,,0.5,3
25,SRL01-2-2_73.jpg,1,2,,,0.5,5
26,SRL01-2-2_73.jpg,1,2,,,0.5,8
27,SRL01-2-2_73.jpg,1,2,,,0.5,10
0,SRL01-2-2_84.jpg,0,20,,,0.01,3
1,SRL01-2-2_84.jpg,0,20,,,0.01,5
2,SRL01-2-2_84.jpg,0,20,,,0.01,8
3,SRL01-2-2_84.jpg,0,20,,,0.01,10
4,SRL01-2-2_84.jpg,1,3,,,0.05,3
5,SRL01-2-2_84.jpg,1,3,,,0.05,5
6,SRL01-2-2_84.jpg,1,7,,,0.05,8
7,SRL01-2-2_84.jpg,1,9,,,0.05,10
8,SRL01-2-2_84.jpg,1,2,,,0.1,3
9,SRL01-2-2_84.jpg,1,2,,,0.1,5
10,SRL01-2-2_84.jpg,1,2,,,0.1,8
11,SRL01-2-2_84.jpg,1,2,,,0.1,10
12,SRL01-2-2_84.jpg,1,2,,,0.2,3
13,SRL01-2-2_84.jpg,1,2,,,0.2,5
14,SRL01-2-2_84.jpg,1,2,,,0.2,8
15,SRL01-2-2_84.jpg,1,2,,,0.2,10
16,SRL01-2-2_84.jpg,1,2,,,0.3,3
17,SRL01-2-2_84.jpg,1,2,,,0.3,5
18,SRL01-2-2_84.jpg,1,2,,,0.3,8
19,SRL01-2-2_84.jpg,1,2,,,0.3,10
20,SRL01-2-2_84.jpg,1,2,,,0.4,3
21,SRL01-2-2_84.jpg,1,2,,,0.4,5
22,SRL01-2-2_84.jpg,1,2,,,0.4,8
23,SRL01-2-2_84.jpg,1,2,,,0.4,10
24,SRL01-2-2_84.jpg,1,2,,,0.5,3
25,SRL01-2-2_84.jpg,1,2,,,0.5,5
26,SRL01-2-2_84.jpg,1,2,,,0.5,8
27,SRL01-2-2_84.jpg,1,2,,,0.5,10
0,SRL02-1_33.jpg,0,12,,,0.01,3
1,SRL02-1_33.jpg,0,12,,,0.01,5
2,SRL02-1_33.jpg,0,12,,,0.01,8
3,SRL02-1_33.jpg,0,12,,,0.01,10
4,SRL02-1_33.jpg,0,12,,,0.05,3
5,SRL02-1_33.jpg,0,12,,,0.05,5
6,SRL02-1_33.jpg,0,12,,,0.05,8
7,SRL02-1_33.jpg,0,12,,,0.05,10
8,SRL02-1_33.jpg,0,12,,,0.1,3
9,SRL02-1_33.jpg,0,12,,,0.1,5
10,SRL02-1_33.jpg,0,12,,,0.1,8
11,SRL02-1_33.jpg,0,12,,,0.1,10
12,SRL02-1_33.jpg,0,12,,,0.2,3
13,SRL02-1_33.jpg,0,12,,,0.2,5
14,SRL02-1_33.jpg,0,12,,,0.2,8
15,SRL02-1_33.jpg,0,12,,,0.2,10
16,SRL02-1_33.jpg,0,12,,,0.3,3
17,SRL02-1_33.jpg,0,12,,,0.3,5
18,SRL02-1_33.jpg,0,12,,,0.3,8
19,SRL02-1_33.jpg,0,12,,,0.3,10
20,SRL02-1_33.jpg,0,12,,,0.4,3
21,SRL02-1_33.jpg,0,12,,,0.4,5
22,SRL02-1_33.jpg,0,12,,,0.4,8
23,SRL02-1_33.jpg,0,12,,,0.4,10
24,SRL02-1_33.jpg,0,12,,,0.5,3
25,SRL02-1_33.jpg,0,12,,,0.5,5
26,SRL02-1_33.jpg,0,12,,,0.5,8
27,SRL02-1_33.jpg,0,12,,,0.5,10
0,SRL03-3_62.jpg,1,33,,,0.01,3
1,SRL03-3_62.jpg,0,36,,,0.01,5
2,SRL03-3_62.jpg,0,36,,,0.01,8
3,SRL03-3_62.jpg,0,36,,,0.01,10
4,SRL03-3_62.jpg,3,4,0.7443465447657531,,0.05,3
5,SRL03-3_62.jpg,2,7,0.6675099197552191,,0.05,5
6,SRL03-3_62.jpg,2,7,0.6675099197552191,,0.05,8
7,SRL03-3_62.jpg,2,8,0.6169792068973575,,0.05,10
8,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.1,3
9,SRL03-3_62.jpg,2,5,0.7648042382054854,,0.1,5
10,SRL03-3_62.jpg,2,5,0.7648042382054854,,0.1,8
11,SRL03-3_62.jpg,2,5,0.7648042382054854,,0.1,10
12,SRL03-3_62.jpg,2,3,0.8809739043181622,,0.2,3
