,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,image_name,eps,min_samples
21,0,20,,,FSCE-1.1-2_72.jpg,0.4,5
22,0,20,,,FSCE-1.1-2_72.jpg,0.4,8
23,0,20,,,FSCE-1.1-2_72.jpg,0.4,10
24,1,9,,,FSCE-1.1-2_72.jpg,0.5,3
25,1,11,,,FSCE-1.1-2_72.jpg,0.5,5
26,0,20,,,FSCE-1.1-2_72.jpg,0.5,8
27,0,20,,,FSCE-1.1-2_72.jpg,0.5,10
0,0,15,,,FSCE-1.2-1_14.jpg,0.01,3
1,0,15,,,FSCE-1.2-1_14.jpg,0.01,5
2,0,15,,,FSCE-1.2-1_14.jpg,0.01,8
3,0,15,,,FSCE-1.2-1_14.jpg,0.01,10
4,0,15,,,FSCE-1.2-1_14.jpg,0.05,3
5,0,15,,,FSCE-1.2-1_14.jpg,0.05,5
6,0,15,,,FSCE-1.2-1_14.jpg,0.05,8
7,0,15,,,FSCE-1.2-1_14.jpg,0.05,10
8,1,12,,,FSCE-1.2-1_14.jpg,0.1,3
9,0,15,,,FSCE-1.2-1_14.jpg,0.1,5
10,0,15,,,FSCE-1.2-1_14.jpg,0.1,8
11,0,15,,,FSCE-1.2-1_14.jpg,0.1,10
12,1,6,,,FSCE-1.2-1_14.jpg,0.2,3
13,1,6,,,FSCE-1.2-1_14.jpg,0.2,5
14,0,15,,,FSCE-1.2-1_14.jpg,0.2,8
15,0,15,,,FSCE-1.2-1_14.jpg,0.2,10
16,1,3,,,FSCE-1.2-1_14.jpg,0.3,3
17,1,5,,,FSCE-1.2-1_14.jpg,0.3,5
18,1,5,,,FSCE-1.2-1_14.jpg,0.3,8
19,1,5,,,FSCE-1.2-1_14.jpg,0.3,10
20,1,2,,,FSCE-1.2-1_14.jpg,0.4,3
21,1,2,,,FSCE-1.2-1_14.jpg,0.4,5
22,1,2,,,FSCE-1.2-1_14.jpg,0.4,8
23,1,3,,,FSCE-1.2-1_14.jpg,0.4,10
24,1,2,,,FSCE-1.2-1_14.jpg,0.5,3
25,1,2,,,FSCE-1.2-1_14.jpg,0.5,5
26,1,2,,,FSCE-1.2-1_14.jpg,0.5,8
27,1,2,,,FSCE-1.2-1_14.jpg,0.5,10
0,0,21,,,FSCE-1.2-1_51.jpg,0.01,3
1,0,21,,,FSCE-1.2-1_51.jpg,0.01,5
2,0,21,,,FSCE-1.2-1_51.jpg,0.01,8
3,0,21,,,FSCE-1.2-1_51.jpg,0.01,10
4,2,7,0.09974317143871991,-206.69813070310084,FSCE-1.2-1_51.jpg,0.05,3
5,1,14,,,FSCE-1.2-1_51.jpg,0.05,5
6,0,21,,,FSCE-1.2-1_51.jpg,0.05,8
7,0,21,,,FSCE-1.2-1_51.jpg,0.05,10
8,1,7,,,FSCE-1.2-1_51.jpg,0.1,3
9,1,7,,,FSCE-1.2-1_51.jpg,0.1,5
10,1,7,,,FSCE-1.2-1_51.jpg,0.1,8
11,1,7,,,FSCE-1.2-1_51.jpg,0.1,10
12,1,4,,,FSCE-1.2-1_51.jpg,0.2,3
13,1,4,,,FSCE-1.2-1_51.jpg,0.2,5
14,1,4,,,FSCE-1.2-1_51.jpg,0.2,8
15,1,4,,,FSCE-1.2-1_51.jpg,0.2,10
16,1,4,,,FSCE-1.2-1_51.jpg,0.3,3
17,1,4,,,FSCE-1.2-1_51.jpg,0.3,5
18,1,4,,,FSCE-1.2-1_51.jpg,0.3,8
19,1,4,,,FSCE-1.2-1_51.jpg,0.3,10
20,1,4,,,FSCE-1.2-1_51.jpg,0.4,3
21,1,4,,,FSCE-1.2-1_51.jpg,0.4,5
22,1,4,,,FSCE-1.2-1_51.jpg,0.4,8
23,1,4,,,FSCE-1.2-1_51.jpg,0.4,10
24,1,4,,,FSCE-1.2-1_51.jpg,0.5,3
25,1,4,,,FSCE-1.2-1_51.jpg,0.5,5
26,1,4,,,FSCE-1.2-1_51.jpg,0.5,8
27,1,4,,,FSCE-1.2-1_51.jpg,0.5,10
0,0,19,,,FSCE-1.2-1_56.jpg,0.01,3
1,0,19,,,FSCE-1.2-1_56.jpg,0.01,5
2,0,19,,,FSCE-1.2-1_56.jpg,0.01,8
3,0,19,,,FSCE-1.2-1_56.jpg,0.01,10
4,0,19,,,FSCE-1.2-1_56.jpg,0.05,3
5,0,19,,,FSCE-1.2-1_56.jpg,0.05,5
6,0,19,,,FSCE-1.2-1_56.jpg,0.05,8
7,0,19,,,FSCE-1.2-1_56.jpg,0.05,10
8,0,19,,,FSCE-1.2-1_56.jpg,0.1,3
9,0,19,,,FSCE-1.2-1_56.jpg,0.1,5
10,0,19,,,FSCE-1.2-1_56.jpg,0.1,8
11,0,19,,,FSCE-1.2-1_56.jpg,0.1,10
12,0,19,,,FSCE-1.2-1_56.jpg,0.2,3
13,0,19,,,FSCE-1.2-1_56.jpg,0.2,5
14,0,19,,,FSCE-1.2-1_56.jpg,0.2,8
15,0,19,,,FSCE-1.2-1_56.jpg,0.2,10
16,1,16,,,FSCE-1.2-1_56.jpg,0.3,3
17,0,19,,,FSCE-1.2-1_56.jpg,0.3,5
18,0,19,,,FSCE-1.2-1_56.jpg,0.3,8
19,0,19,,,FSCE-1.2-1_56.jpg,0.3,10
20,1,16,,,FSCE-1.2-1_56.jpg,0.4,3
21,0,19,,,FSCE-1.2-1_56.jpg,0.4,5
22,0,19,,,FSCE-1.2-1_56.jpg,0.4,8
23,0,19,,,FSCE-1.2-1_56.jpg,0.4,10
24,2,13,-0.06103893680205416,-179.46772536090558,FSCE-1.2-1_56.jpg,0.5,3
25,0,19,,,FSCE-1.2-1_56.jpg,0.5,5
26,0,19,,,FSCE-1.2-1_56.jpg,0.5,8
27,0,19,,,FSCE-1.2-1_56.jpg,0.5,10
0,0,8,,,FSCE-1.2-2_18.jpg,0.01,3
1,0,8,,,FSCE-1.2-2_18.jpg,0.01,5
2,0,8,,,FSCE-1.2-2_18.jpg,0.01,8
3,0,8,,,FSCE-1.2-2_18.jpg,0.01,10
4,0,8,,,FSCE-1.2-2_18.jpg,0.05,3
5,0,8,,,FSCE-1.2-2_18.jpg,0.05,5
6,0,8,,,FSCE-1.2-2_18.jpg,0.05,8
7,0,8,,,FSCE-1.2-2_18.jpg,0.05,10
8,1,5,,,FSCE-1.2-2_18.jpg,0.1,3
9,0,8,,,FSCE-1.2-2_18.jpg,0.1,5
10,0,8,,,FSCE-1.2-2_18.jpg,0.1,8
11,0,8,,,FSCE-1.2-2_18.jpg,0.1,10
12,1,3,,,FSCE-1.2-2_18.jpg,0.2,3
13,1,3,,,FSCE-1.2-2_18.jpg,0.2,5
14,0,8,,,FSCE-1.2-2_18.jpg,0.2,8
15,0,8,,,FSCE-1.2-2_18.jpg,0.2,10
16,1,3,,,FSCE-1.2-2_18.jpg,0.3,3
17,1,3,,,FSCE-1.2-2_18.jpg,0.3,5
18,0,8,,,FSCE-1.2-2_18.jpg,0.3,8
19,0,8,,,FSCE-1.2-2_18.jpg,0.3,10
20,1,3,,,FSCE-1.2-2_18.jpg,0.4,3
21,1,3,,,FSCE-1.2-2_18.jpg,0.4,5
22,0,8,,,FSCE-1.2-2_18.jpg,0.4,8
23,0,8,,,FSCE-1.2-2_18.jpg,0.4,10
24,1,3,,,FSCE-1.2-2_18.jpg,0.5,3
25,1,3,,,FSCE-1.2-2_18.jpg,0.5,5
26,0,8,,,FSCE-1.2-2_18.jpg,0.5,8
27,0,8,,,FSCE-1.2-2_18.jpg,0.5,10
0,0,17,,,FSCE-1.2-2_33.jpg,0.01,3
1,0,17,,,FSCE-1.2-2_33.jpg,0.01,5
2,0,17,,,FSCE-1.2-2_33.jpg,0.01,8
3,0,17,,,FSCE-1.2-2_33.jpg,0.01,10
4,0,17,,,FSCE-1.2-2_33.jpg,0.05,3
5,0,17,,,FSCE-1.2-2_33.jpg,0.05,5
6,0,17,,,FSCE-1.2-2_33.jpg,0.05,8
7,0,17,,,FSCE-1.2-2_33.jpg,0.05,10
8,1,14,,,FSCE-1.2-2_33.jpg,0.1,3
9,0,17,,,FSCE-1.2-2_33.jpg,0.1,5
10,0,17,,,FSCE-1.2-2_33.jpg,0.1,8
11,0,17,,,FSCE-1.2-2_33.jpg,0.1,10
12,3,5,0.3668769476471953,-164.4281475146958,FSCE-1.2-2_33.jpg,0.2,3
13,1,11,,,FSCE-1.2-2_33.jpg,0.2,5
14,0,17,,,FSCE-1.2-2_33.jpg,0.2,8
15,0,17,,,FSCE-1.2-2_33.jpg,0.2,10
16,2,3,0.6338686487082429,-163.40504426791333,FSCE-1.2-2_33.jpg,0.3,3
17,2,4,0.5082627136074034,-172.78405986018842,FSCE-1.2-2_33.jpg,0.3,5
18,1,9,,,FSCE-1.2-2_33.jpg,0.3,8
19,0,17,,,FSCE-1.2-2_33.jpg,0.3,10
20,2,3,0.6338686487082429,-163.40504426791333,FSCE-1.2-2_33.jpg,0.4,3
21,2,3,0.6338686487082429,-163.40504426791333,FSCE-1.2-2_33.jpg,0.4,5
22,1,9,,,FSCE-1.2-2_33.jpg,0.4,8
23,0,17,,,FSCE-1.2-2_33.jpg,0.4,10
24,2,3,0.6338686487082429,-163.40504426791333,FSCE-1.2-2_33.jpg,0.5,3
25,2,3,0.6338686487082429,-163.40504426791333,FSCE-1.2-2_33.jpg,0.5,5
26,1,9,,,FSCE-1.2-2_33.jpg,0.5,8
27,0,17,,,FSCE-1.2-2_33.jpg,0.5,10
0,0,14,,,FSCE-1.2-2_41.jpg,0.01,3
1,0,14,,,FSCE-1.2-2_41.jpg,0.01,5
2,0,14,,,FSCE-1.2-2_41.jpg,0.01,8
3,0,14,,,FSCE-1.2-2_41.jpg,0.01,10
4,0,14,,,FSCE-1.2-2_41.jpg,0.05,3
5,0,14,,,FSCE-1.2-2_41.jpg,0.05,5
6,0,14,,,FSCE-1.2-2_41.jpg,0.05,8
7,0,14,,,FSCE-1.2-2_41.jpg,0.05,10
8,0,14,,,FSCE-1.2-2_41.jpg,0.1,3
9,0,14,,,FSCE-1.2-2_41.jpg,0.1,5
10,0,14,,,FSCE-1.2-2_41.jpg,0.1,8
11,0,14,,,FSCE-1.2-2_41.jpg,0.1,10
12,0,14,,,FSCE-1.2-2_41.jpg,0.2,3
13,0,14,,,FSCE-1.2-2_41.jpg,0.2,5
14,0,14,,,FSCE-1.2-2_41.jpg,0.2,8
15,0,14,,,FSCE-1.2-2_41.jpg,0.2,10
16,2,6,0.0922259759560756,-115.73144002539803,FSCE-1.2-2_41.jpg,0.3,3
17,0,14,,,FSCE-1.2-2_41.jpg,0.3,5
18,0,14,,,FSCE-1.2-2_41.jpg,0.3,8
19,0,14,,,FSCE-1.2-2_41.jpg,0.3,10
20,1,6,,,FSCE-1.2-2_41.jpg,0.4,3
21,1,9,,,FSCE-1.2-2_41.jpg,0.4,5
22,0,14,,,FSCE-1.2-2_41.jpg,0.4,8
23,0,14,,,FSCE-1.2-2_41.jpg,0.4,10
24,1,6,,,FSCE-1.2-2_41.jpg,0.5,3
25,1,7,,,FSCE-1.2-2_41.jpg,0.5,5
26,0,14,,,FSCE-1.2-2_41.jpg,0.5,8
27,0,14,,,FSCE-1.2-2_41.jpg,0.5,10
0,0,27,,,FSCE-1.2-2_43.jpg,0.01,3
1,0,27,,,FSCE-1.2-2_43.jpg,0.01,5
2,0,27,,,FSCE-1.2-2_43.jpg,0.01,8
3,0,27,,,FSCE-1.2-2_43.jpg,0.01,10
4,0,27,,,FSCE-1.2-2_43.jpg,0.05,3
5,0,27,,,FSCE-1.2-2_43.jpg,0.05,5
6,0,27,,,FSCE-1.2-2_43.jpg,0.05,8
7,0,27,,,FSCE-1.2-2_43.jpg,0.05,10
8,3,12,0.1579329191599912,-306.7671717261602,FSCE-1.2-2_43.jpg,0.1,3
9,1,22,,,FSCE-1.2-2_43.jpg,0.1,5
10,0,27,,,FSCE-1.2-2_43.jpg,0.1,8
11,0,27,,,FSCE-1.2-2_43.jpg,0.1,10
12,3,3,0.46394304662491337,-278.6641504198585,FSCE-1.2-2_43.jpg,0.2,3
13,3,7,0.24294874517903345,-297.3562632131861,FSCE-1.2-2_43.jpg,0.2,5
14,1,18,,,FSCE-1.2-2_43.jpg,0.2,8
15,0,27,,,FSCE-1.2-2_43.jpg,0.2,10
16,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.3,3
17,2,2,0.781644367768596,-278.88454004023623,FSCE-1.2-2_43.jpg,0.3,5
18,1,17,,,FSCE-1.2-2_43.jpg,0.3,8
19,0,27,,,FSCE-1.2-2_43.jpg,0.3,10
20,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.4,3
21,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.4,5
22,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.4,8
23,2,6,0.5537806802333001,-278.1941666791983,FSCE-1.2-2_43.jpg,0.4,10
24,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.5,3
25,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.5,5
26,2,1,0.8146830478849049,,FSCE-1.2-2_43.jpg,0.5,8
27,2,2,0.7058325669625147,-274.0015938804249,FSCE-1.2-2_43.jpg,0.5,10
0,0,37,,,FSCE-1.2-2_45.jpg,0.01,3
1,0,37,,,FSCE-1.2-2_45.jpg,0.01,5
2,0,37,,,FSCE-1.2-2_45.jpg,0.01,8
3,0,37,,,FSCE-1.2-2_45.jpg,0.01,10
4,0,37,,,FSCE-1.2-2_45.jpg,0.05,3
5,0,37,,,FSCE-1.2-2_45.jpg,0.05,5
6,0,37,,,FSCE-1.2-2_45.jpg,0.05,8
7,0,37,,,FSCE-1.2-2_45.jpg,0.05,10
8,6,13,0.14102264739325013,-408.1958984794211,FSCE-1.2-2_45.jpg,0.1,3
9,0,37,,,FSCE-1.2-2_45.jpg,0.1,5
10,0,37,,,FSCE-1.2-2_45.jpg,0.1,8
11,0,37,,,FSCE-1.2-2_45.jpg,0.1,10
12,4,6,0.5595456162920247,-378.16372028494317,FSCE-1.2-2_45.jpg,0.2,3
13,2,18,0.19498671752570726,-413.1383956517636,FSCE-1.2-2_45.jpg,0.2,5
14,0,37,,,FSCE-1.2-2_45.jpg,0.2,8
15,0,37,,,FSCE-1.2-2_45.jpg,0.2,10
16,5,1,0.6129182935614239,,FSCE-1.2-2_45.jpg,0.3,3
17,4,4,0.6353095368881503,-361.4370741869225,FSCE-1.2-2_45.jpg,0.3,5
18,2,17,0.23766138559466476,-410.57071808317926,FSCE-1.2-2_45.jpg,0.3,8
19,0,37,,,FSCE-1.2-2_45.jpg,0.3,10
20,3,1,0.7265922980066546,,FSCE-1.2-2_45.jpg,0.4,3
21,2,4,0.7489835413333811,-369.78958194983466,FSCE-1.2-2_45.jpg,0.4,5
22,2,5,0.6786746404120692,-384.9279588496869,FSCE-1.2-2_45.jpg,0.4,8
23,2,16,0.2779909524636407,-416.53850845198355,FSCE-1.2-2_45.jpg,0.4,10
24,3,1,0.7265922980066546,,FSCE-1.2-2_45.jpg,0.5,3
25,2,4,0.7489835413333811,-369.78958194983466,FSCE-1.2-2_45.jpg,0.5,5
26,2,4,0.7489835413333811,-369.78958194983466,FSCE-1.2-2_45.jpg,0.5,8
27,2,5,0.6786746404120692,-384.9279588496869,FSCE-1.2-2_45.jpg,0.5,10
0,1,5,,,FSCE-1.2-2_47.jpg,0.01,3
1,0,8,,,FSCE-1.2-2_47.jpg,0.01,5
2,0,8,,,FSCE-1.2-2_47.jpg,0.01,8
3,0,8,,,FSCE-1.2-2_47.jpg,0.01,10
4,1,4,,,FSCE-1.2-2_47.jpg,0.05,3
5,0,8,,,FSCE-1.2-2_47.jpg,0.05,5
6,0,8,,,FSCE-1.2-2_47.jpg,0.05,8
7,0,8,,,FSCE-1.2-2_47.jpg,0.05,10
8,1,2,,,FSCE-1.2-2_47.jpg,0.1,3
9,1,2,,,FSCE-1.2-2_47.jpg,0.1,5
10,0,8,,,FSCE-1.2-2_47.jpg,0.1,8
11,0,8,,,FSCE-1.2-2_47.jpg,0.1,10
12,1,2,,,FSCE-1.2-2_47.jpg,0.2,3
13,1,2,,,FSCE-1.2-2_47.jpg,0.2,5
14,0,8,,,FSCE-1.2-2_47.jpg,0.2,8
15,0,8,,,FSCE-1.2-2_47.jpg,0.2,10
16,1,2,,,FSCE-1.2-2_47.jpg,0.3,3
17,1,2,,,FSCE-1.2-2_47.jpg,0.3,5
18,0,8,,,FSCE-1.2-2_47.jpg,0.3,8
19,0,8,,,FSCE-1.2-2_47.jpg,0.3,10
20,1,2,,,FSCE-1.2-2_47.jpg,0.4,3
21,1,2,,,FSCE-1.2-2_47.jpg,0.4,5
22,0,8,,,FSCE-1.2-2_47.jpg,0.4,8
23,0,8,,,FSCE-1.2-2_47.jpg,0.4,10
24,1,2,,,FSCE-1.2-2_47.jpg,0.5,3
25,1,2,,,FSCE-1.2-2_47.jpg,0.5,5
26,0,8,,,FSCE-1.2-2_47.jpg,0.5,8
27,0,8,,,FSCE-1.2-2_47.jpg,0.5,10
0,0,21,,,FSCE-1.2-2_56.jpg,0.01,3
1,0,21,,,FSCE-1.2-2_56.jpg,0.01,5
2,0,21,,,FSCE-1.2-2_56.jpg,0.01,8
3,0,21,,,FSCE-1.2-2_56.jpg,0.01,10
4,2,7,0.017711733449330122,-213.91940075647653,FSCE-1.2-2_56.jpg,0.05,3
5,2,7,0.017711733449330122,-213.91940075647653,FSCE-1.2-2_56.jpg,0.05,5
6,0,21,,,FSCE-1.2-2_56.jpg,0.05,8
7,0,21,,,FSCE-1.2-2_56.jpg,0.05,10
8,1,4,,,FSCE-1.2-2_56.jpg,0.1,3
9,1,4,,,FSCE-1.2-2_56.jpg,0.1,5
10,1,4,,,FSCE-1.2-2_56.jpg,0.1,8
11,1,5,,,FSCE-1.2-2_56.jpg,0.1,10
12,1,2,,,FSCE-1.2-2_56.jpg,0.2,3
13,1,2,,,FSCE-1.2-2_56.jpg,0.2,5
14,1,3,,,FSCE-1.2-2_56.jpg,0.2,8
15,1,3,,,FSCE-1.2-2_56.jpg,0.2,10
16,1,2,,,FSCE-1.2-2_56.jpg,0.3,3
17,1,2,,,FSCE-1.2-2_56.jpg,0.3,5
18,1,2,,,FSCE-1.2-2_56.jpg,0.3,8
19,1,2,,,FSCE-1.2-2_56.jpg,0.3,10
20,1,2,,,FSCE-1.2-2_56.jpg,0.4,3
21,1,2,,,FSCE-1.2-2_56.jpg,0.4,5
22,1,2,,,FSCE-1.2-2_56.jpg,0.4,8
23,1,2,,,FSCE-1.2-2_56.jpg,0.4,10
24,1,2,,,FSCE-1.2-2_56.jpg,0.5,3
25,1,2,,,FSCE-1.2-2_56.jpg,0.5,5
26,1,2,,,FSCE-1.2-2_56.jpg,0.5,8
27,1,2,,,FSCE-1.2-2_56.jpg,0.5,10
0,0,3,,,FSCE-1.2-2_58.jpg,0.01,3
1,0,3,,,FSCE-1.2-2_58.jpg,0.01,5
2,0,3,,,FSCE-1.2-2_58.jpg,0.01,8
3,0,3,,,FSCE-1.2-2_58.jpg,0.01,10
4,0,3,,,FSCE-1.2-2_58.jpg,0.05,3
5,0,3,,,FSCE-1.2-2_58.jpg,0.05,5
6,0,3,,,FSCE-1.2-2_58.jpg,0.05,8
7,0,3,,,FSCE-1.2-2_58.jpg,0.05,10
8,0,3,,,FSCE-1.2-2_58.jpg,0.1,3
9,0,3,,,FSCE-1.2-2_58.jpg,0.1,5
10,0,3,,,FSCE-1.2-2_58.jpg,0.1,8
11,0,3,,,FSCE-1.2-2_58.jpg,0.1,10
12,0,3,,,FSCE-1.2-2_58.jpg,0.2,3
13,0,3,,,FSCE-1.2-2_58.jpg,0.2,5
14,0,3,,,FSCE-1.2-2_58.jpg,0.2,8
15,0,3,,,FSCE-1.2-2_58.jpg,0.2,10
16,0,3,,,FSCE-1.2-2_58.jpg,0.3,3
17,0,3,,,FSCE-1.2-2_58.jpg,0.3,5
18,0,3,,,FSCE-1.2-2_58.jpg,0.3,8
19,0,3,,,FSCE-1.2-2_58.jpg,0.3,10
20,0,3,,,FSCE-1.2-2_58.jpg,0.4,3
21,0,3,,,FSCE-1.2-2_58.jpg,0.4,5
22,0,3,,,FSCE-1.2-2_58.jpg,0.4,8
23,0,3,,,FSCE-1.2-2_58.jpg,0.4,10
24,0,3,,,FSCE-1.2-2_58.jpg,0.5,3
25,0,3,,,FSCE-1.2-2_58.jpg,0.5,5
26,0,3,,,FSCE-1.2-2_58.jpg,0.5,8
27,0,3,,,FSCE-1.2-2_58.jpg,0.5,10
0,0,3,,,FSCE-1.2-2_61.jpg,0.01,3
1,0,3,,,FSCE-1.2-2_61.jpg,0.01,5
2,0,3,,,FSCE-1.2-2_61.jpg,0.01,8
3,0,3,,,FSCE-1.2-2_61.jpg,0.01,10
4,0,3,,,FSCE-1.2-2_61.jpg,0.05,3
5,0,3,,,FSCE-1.2-2_61.jpg,0.05,5
6,0,3,,,FSCE-1.2-2_61.jpg,0.05,8
7,0,3,,,FSCE-1.2-2_61.jpg,0.05,10
8,0,3,,,FSCE-1.2-2_61.jpg,0.1,3
9,0,3,,,FSCE-1.2-2_61.jpg,0.1,5
10,0,3,,,FSCE-1.2-2_61.jpg,0.1,8
11,0,3,,,FSCE-1.2-2_61.jpg,0.1,10
12,0,3,,,FSCE-1.2-2_61.jpg,0.2,3
13,0,3,,,FSCE-1.2-2_61.jpg,0.2,5
14,0,3,,,FSCE-1.2-2_61.jpg,0.2,8
15,0,3,,,FSCE-1.2-2_61.jpg,0.2,10
16,0,3,,,FSCE-1.2-2_61.jpg,0.3,3
17,0,3,,,FSCE-1.2-2_61.jpg,0.3,5
18,0,3,,,FSCE-1.2-2_61.jpg,0.3,8
19,0,3,,,FSCE-1.2-2_61.jpg,0.3,10
20,0,3,,,FSCE-1.2-2_61.jpg,0.4,3
21,0,3,,,FSCE-1.2-2_61.jpg,0.4,5
22,0,3,,,FSCE-1.2-2_61.jpg,0.4,8
23,0,3,,,FSCE-1.2-2_61.jpg,0.4,10
24,0,3,,,FSCE-1.2-2_61.jpg,0.5,3
25,0,3,,,FSCE-1.2-2_61.jpg,0.5,5
26,0,3,,,FSCE-1.2-2_61.jpg,0.5,8
27,0,3,,,FSCE-1.2-2_61.jpg,0.5,10
0,0,16,,,FSCI01-1_131.jpg,0.01,3
1,0,16,,,FSCI01-1_131.jpg,0.01,5
2,0,16,,,FSCI01-1_131.jpg,0.01,8
3,0,16,,,FSCI01-1_131.jpg,0.01,10
4,0,16,,,FSCI01-1_131.jpg,0.05,3
5,0,16,,,FSCI01-1_131.jpg,0.05,5
6,0,16,,,FSCI01-1_131.jpg,0.05,8
7,0,16,,,FSCI01-1_131.jpg,0.05,10
8,0,16,,,FSCI01-1_131.jpg,0.1,3
9,0,16,,,FSCI01-1_131.jpg,0.1,5
10,0,16,,,FSCI01-1_131.jpg,0.1,8
11,0,16,,,FSCI01-1_131.jpg,0.1,10
12,0,16,,,FSCI01-1_131.jpg,0.2,3
13,0,16,,,FSCI01-1_131.jpg,0.2,5
14,0,16,,,FSCI01-1_131.jpg,0.2,8
15,0,16,,,FSCI01-1_131.jpg,0.2,10
16,1,13,,,FSCI01-1_131.jpg,0.3,3
17,0,16,,,FSCI01-1_131.jpg,0.3,5
18,0,16,,,FSCI01-1_131.jpg,0.3,8
19,0,16,,,FSCI01-1_131.jpg,0.3,10
20,1,11,,,FSCI01-1_131.jpg,0.4,3
21,0,16,,,FSCI01-1_131.jpg,0.4,5
22,0,16,,,FSCI01-1_131.jpg,0.4,8
23,0,16,,,FSCI01-1_131.jpg,0.4,10
24,1,11,,,FSCI01-1_131.jpg,0.5,3
25,0,16,,,FSCI01-1_131.jpg,0.5,5
26,0,16,,,FSCI01-1_131.jpg,0.5,8
27,0,16,,,FSCI01-1_131.jpg,0.5,10
0,0,10,,,FSCI01-1_150.jpg,0.01,3
1,0,10,,,FSCI01-1_150.jpg,0.01,5
2,0,10,,,FSCI01-1_150.jpg,0.01,8
3,0,10,,,FSCI01-1_150.jpg,0.01,10
4,0,10,,,FSCI01-1_150.jpg,0.05,3
5,0,10,,,FSCI01-1_150.jpg,0.05,5
6,0,10,,,FSCI01-1_150.jpg,0.05,8
7,0,10,,,FSCI01-1_150.jpg,0.05,10
8,0,10,,,FSCI01-1_150.jpg,0.1,3
9,0,10,,,FSCI01-1_150.jpg,0.1,5
10,0,10,,,FSCI01-1_150.jpg,0.1,8
11,0,10,,,FSCI01-1_150.jpg,0.1,10
12,0,10,,,FSCI01-1_150.jpg,0.2,3
13,0,10,,,FSCI01-1_150.jpg,0.2,5
14,0,10,,,FSCI01-1_150.jpg,0.2,8
15,0,10,,,FSCI01-1_150.jpg,0.2,10
16,0,10,,,FSCI01-1_150.jpg,0.3,3
17,0,10,,,FSCI01-1_150.jpg,0.3,5
18,0,10,,,FSCI01-1_150.jpg,0.3,8
19,0,10,,,FSCI01-1_150.jpg,0.3,10
20,1,6,,,FSCI01-1_150.jpg,0.4,3
21,0,10,,,FSCI01-1_150.jpg,0.4,5
22,0,10,,,FSCI01-1_150.jpg,0.4,8
23,0,10,,,FSCI01-1_150.jpg,0.4,10
24,1,6,,,FSCI01-1_150.jpg,0.5,3
25,0,10,,,FSCI01-1_150.jpg,0.5,5
26,0,10,,,FSCI01-1_150.jpg,0.5,8
27,0,10,,,FSCI01-1_150.jpg,0.5,10
0,2,54,-0.3507165327320734,-807.2306104456508,FSCI01-1_153.jpg,0.01,3
1,0,60,,,FSCI01-1_153.jpg,0.01,5
2,0,60,,,FSCI01-1_153.jpg,0.01,8
3,0,60,,,FSCI01-1_153.jpg,0.01,10
4,3,9,0.6880146524710143,-574.465438363605,FSCI01-1_153.jpg,0.05,3
5,3,10,0.6574657275494928,-576.42327646901,FSCI01-1_153.jpg,0.05,5
6,3,10,0.6574657275494928,-576.42327646901,FSCI01-1_153.jpg,0.05,8
7,3,11,0.6264013535187585,-581.6806937499123,FSCI01-1_153.jpg,0.05,10
8,3,3,0.8533806028663071,-567.3771548479247,FSCI01-1_153.jpg,0.1,3
9,3,4,0.8330087235014533,-569.9813577774005,FSCI01-1_153.jpg,0.1,5
10,3,6,0.7764668429958276,-575.6267636006287,FSCI01-1_153.jpg,0.1,8
11,3,6,0.7764668429958276,-575.6267636006287,FSCI01-1_153.jpg,0.1,10
12,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.2,3
13,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.2,5
14,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.2,8
15,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.2,10
16,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.3,3
17,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.3,5
18,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.3,8
19,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.3,10
20,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.4,3
21,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.4,5
22,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.4,8
23,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.4,10
24,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.5,3
25,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.5,5
26,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.5,8
27,3,0,0.9504882229890554,-564.257064640166,FSCI01-1_153.jpg,0.5,10
0,0,37,,,FSCI01-1_201.jpg,0.01,3
